"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"OYO Flagship P S HOTEL","2.0","3","","","","","https://www.google.com/maps/place/OYO+Flagship+P+S+HOTEL/data=!4m10!3m9!1s0x3bd4b9e835db4d8f:0xac06b505a3f551ab!5m2!4m1!1i1!8m2!3d21.1229292!4d79.1704032!16s%2Fg%2F11vqlcdc_3!19sChIJj03bNei51DsRq1H1owW1Bqw?authuser=0&hl=en&rclk=1"
"SPOT ON Anay Inn","3.5","16","","","","","https://www.google.com/maps/place/SPOT+ON+Anay+Inn/data=!4m10!3m9!1s0x3bd4bfb42709fa07:0x2c43e9f006a9aacc!5m2!4m1!1i1!8m2!3d21.0480207!4d79.0912288!16s%2Fg%2F11pz1n2n83!19sChIJB_oJJ7S_1DsRzKqpBvDpQyw?authuser=0&hl=en&rclk=1"
"SPOT ON 63069 Anuj Guest House","3.4","133","","","63069 Anuj Guest House 3","","https://www.google.com/maps/place/SPOT+ON+63069+Anuj+Guest+House/data=!4m10!3m9!1s0x3bd4c0c58f9234b3:0xcb0a604e56f1e125!5m2!4m1!1i1!8m2!3d21.153567!4d79.097752!16s%2Fg%2F11gdvyc7pd!19sChIJszSSj8XA1DsRJeHxVk5gCss?authuser=0&hl=en&rclk=1"
"Hotel Drishti","3.8","12","","","","","https://www.google.com/maps/place/Hotel+Drishti/data=!4m10!3m9!1s0x3bd4953b7cd7c511:0x54ea0dbfea9814e4!5m2!4m1!1i1!8m2!3d21.1089535!4d78.9996217!16s%2Fg%2F11rkc0n7s6!19sChIJEcXXfDuV1DsR5BSY6r8N6lQ?authuser=0&hl=en&rclk=1"
"SPOT ON Hotel Blue Moon","4.4","10","","","","","https://www.google.com/maps/place/SPOT+ON+Hotel+Blue+Moon/data=!4m10!3m9!1s0x3bd4953235759b01:0xe1b36183b542e32e!5m2!4m1!1i1!8m2!3d21.1164221!4d79.0219153!16s%2Fg%2F11jsc_f0m_!19sChIJAZt1NTKV1DsRLuNCtYNhs-E?authuser=0&hl=en&rclk=1"
"Hotel Elite Inn","3.9","16","","","","","https://www.google.com/maps/place/Hotel+Elite+Inn/data=!4m10!3m9!1s0x3bd4c3c2548b9813:0x64ccffe806b7124a!5m2!4m1!1i1!8m2!3d21.225465!4d79.0775105!16s%2Fg%2F11kq9k2wjr!19sChIJE5iLVMLD1DsRShK3Buj_zGQ?authuser=0&hl=en&rclk=1"
"OYO Flagship THE PARASHER PALM","1.0","2","","","","","https://www.google.com/maps/place/OYO+Flagship+THE+PARASHER+PALM/data=!4m10!3m9!1s0x3bd4c162b84ec08d:0x52ad7d7579744eed!5m2!4m1!1i1!8m2!3d21.1287617!4d79.0613592!16s%2Fg%2F11vz8cfrnn!19sChIJjcBOuGLB1DsR7U50eXV9rVI?authuser=0&hl=en&rclk=1"
"OYO V7 Inn Service Apartment","3.0","5","","","7 Inn Service Apartment 3","","https://www.google.com/maps/place/OYO+V7+Inn+Service+Apartment/data=!4m10!3m9!1s0x3bd49511dd36a0a1:0xba4829def53b2372!5m2!4m1!1i1!8m2!3d21.097473!4d79.0049174!16s%2Fg%2F11vt7sss9h!19sChIJoaA23RGV1DsRciM79d4pSLo?authuser=0&hl=en&rclk=1"
"OYO Flagship Hotel King's Inn","3.3","23","","","","","https://www.google.com/maps/place/OYO+Flagship+Hotel+King%27s+Inn/data=!4m10!3m9!1s0x3bd4bf5d87b7ff6b:0xb29a0fa2700021dd!5m2!4m1!1i1!8m2!3d21.0871854!4d79.0877178!16s%2Fg%2F11try3jcn4!19sChIJa_-3h12_1DsR3SEAcKIPmrI?authuser=0&hl=en&rclk=1"
"OYO 826756 Hotel Sargam","0","0","","","826756 Hotel Sargam No reviewsHotel","","https://www.google.com/maps/place/OYO+826756+Hotel+Sargam/data=!4m10!3m9!1s0x3bd4c798f2fd7e8d:0x4572262679e05451!5m2!4m1!1i1!8m2!3d21.133465!4d79.167317!16s%2Fg%2F11w1p_0987!19sChIJjX798pjH1DsRUVTgeSYmckU?authuser=0&hl=en&rclk=1"
"OYO Hotel OPD House","0","0","","","","","https://www.google.com/maps/place/OYO+Hotel+OPD+House/data=!4m10!3m9!1s0x3bd4b9ef48a19491:0xddb14fe53bdaef33!5m2!4m1!1i1!8m2!3d21.068306!4d79.125556!16s%2Fg%2F11vqmwgwlg!19sChIJkZShSO-51DsRM-_aO-VPsd0?authuser=0&hl=en&rclk=1"
"OYO Flagship Hotel Roman Inn","4.9","26","","","","","https://www.google.com/maps/place/OYO+Flagship+Hotel+Roman+Inn/data=!4m10!3m9!1s0x3bd4c1986e396645:0x3d9f704fd1e3dfe9!5m2!4m1!1i1!8m2!3d21.110434!4d79.1783834!16s%2Fg%2F11l1cxks7v!19sChIJRWY5bpjB1DsR6d_j0U9wnz0?authuser=0&hl=en&rclk=1"
"OYO Hotel Pritesh Onyx","4.0","4","","","","","https://www.google.com/maps/place/OYO+Hotel+Pritesh+Onyx/data=!4m10!3m9!1s0x3bd4bf000e173605:0x52611add7ea52d95!5m2!4m1!1i1!8m2!3d21.0831217!4d79.0756309!16s%2Fg%2F11y53rsfl9!19sChIJBTYXDgC_1DsRlS2lft0aYVI?authuser=0&hl=en&rclk=1"
"Flagship Ap Royal Rooms","3.7","34","","","","","https://www.google.com/maps/place/Flagship+Ap+Royal+Rooms/data=!4m10!3m9!1s0x3bd4bf5e143cee5d:0xf4a762ef54dc50ef!5m2!4m1!1i1!8m2!3d21.0880802!4d79.0675923!16s%2Fg%2F11s7w6jm4n!19sChIJXe48FF6_1DsR71DcVO9ip_Q?authuser=0&hl=en&rclk=1"
"SPOT ON The VNP Inn","1.0","1","","","","","https://www.google.com/maps/place/SPOT+ON+The+VNP+Inn/data=!4m10!3m9!1s0x3bd4b94c69e3177d:0xb72f64d7698ad32e!5m2!4m1!1i1!8m2!3d21.102737!4d79.1623251!16s%2Fg%2F11txdlrc31!19sChIJfRfjaUy51DsRLtOKaddkL7c?authuser=0&hl=en&rclk=1"
"Hotel O London street","3.1","12","","","","","https://www.google.com/maps/place/Hotel+O+London+street/data=!4m10!3m9!1s0x3bd4bf0dc592c6e9:0xff675a2b50f6d01d!5m2!4m1!1i1!8m2!3d21.1126997!4d79.0359307!16s%2Fg%2F11l6x8ryg4!19sChIJ6caSxQ2_1DsRHdD2UCtaZ_8?authuser=0&hl=en&rclk=1"
"OYO Flagship Hotel Mh31","4.3","10","","","31 4","","https://www.google.com/maps/place/OYO+Flagship+Hotel+Mh31/data=!4m10!3m9!1s0x3bd4b92bfca4b3a7:0x802d08d7c67ded5b!5m2!4m1!1i1!8m2!3d21.112596!4d79.1743439!16s%2Fg%2F11svs8nxns!19sChIJp7Ok_Cu51DsRW-19xtcILYA?authuser=0&hl=en&rclk=1"
"OYO Flagship Hotel Ashoka Inn","2.8","6","","","","","https://www.google.com/maps/place/OYO+Flagship+Hotel+Ashoka+Inn/data=!4m10!3m9!1s0x3bd4b97aed846bd9:0x67cddf302d216e6a!5m2!4m1!1i1!8m2!3d21.0754633!4d79.1267264!16s%2Fg%2F11kq851sgb!19sChIJ2WuE7Xq51DsRam4hLTDfzWc?authuser=0&hl=en&rclk=1"
"OYO Flagship Krishna Service Apartment","2.5","13","","","","","https://www.google.com/maps/place/OYO+Flagship+Krishna+Service+Apartment/data=!4m10!3m9!1s0x3bd4bf53cfdbb227:0x5c7ea2b043774267!5m2!4m1!1i1!8m2!3d21.0963089!4d79.0818742!16s%2Fg%2F11s93lls6c!19sChIJJ7Lbz1O_1DsRZ0J3Q7Ciflw?authuser=0&hl=en&rclk=1"
"OYO Flagship Hotel Anand In","2.2","9","","","","","https://www.google.com/maps/place/OYO+Flagship+Hotel+Anand+In/data=!4m10!3m9!1s0x3bd4b97fedd6f763:0xb6472759d614dd31!5m2!4m1!1i1!8m2!3d21.0855104!4d79.1741471!16s%2Fg%2F11stv5wnwb!19sChIJY_fW7X-51DsRMd0U1lknR7Y?authuser=0&hl=en&rclk=1"
"Super OYO 823970 Hotel Sunshine Villa","3.8","23","","","823970 Hotel Sunshine Villa 3","","https://www.google.com/maps/place/Super+OYO+823970+Hotel+Sunshine+Villa/data=!4m10!3m9!1s0x3bd4bf54a979ee7f:0xbd9dc4a9b910927c!5m2!4m1!1i1!8m2!3d21.1070755!4d79.0475594!16s%2Fg%2F11vx5nxw53!19sChIJf-55qVS_1DsRfJIQuanEnb0?authuser=0&hl=en&rclk=1"
"OYO Hotel New Shan-e-Punjab Veer Restaurant and lodging","0","0","","","","","https://www.google.com/maps/place/OYO+Hotel+New+Shan-e-Punjab+Veer+Restaurant+and+lodging/data=!4m10!3m9!1s0x3bd4c7ab2935c8cf:0xc8ffdc9b49e00b51!5m2!4m1!1i1!8m2!3d21.197431!4d79.134895!16s%2Fg%2F11w46pr1sr!19sChIJz8g1KavH1DsRUQvgSZvc_8g?authuser=0&hl=en&rclk=1"
"Hotel shree laxmi","2.8","96","","","","","https://www.google.com/maps/place/Hotel+shree+laxmi/data=!4m10!3m9!1s0x3bd4c15f4f94bc07:0x2136700df363cf5c!5m2!4m1!1i1!8m2!3d21.1429788!4d79.0840437!16s%2Fg%2F11g4f3scxr!19sChIJB7yUT1_B1DsRXM9j8w1wNiE?authuser=0&hl=en&rclk=1"
"Hotel O Ujjwal Nagar Near Airport Company Serviced","2.4","193","","","","","https://www.google.com/maps/place/Hotel+O+Ujjwal+Nagar+Near+Airport+Company+Serviced/data=!4m10!3m9!1s0x3bd4bf4fd8100ac1:0x80b3fe2c004763e3!5m2!4m1!1i1!8m2!3d21.0931535!4d79.06391!16s%2Fg%2F11frdnf4yp!19sChIJwQoQ2E-_1DsR42NHACz-s4A?authuser=0&hl=en&rclk=1"
"Super OYO Flagship The Golden Key","1.8","6","","","","","https://www.google.com/maps/place/Super+OYO+Flagship+The+Golden+Key/data=!4m10!3m9!1s0x3bd4bf3b350ff7dd:0x7fd3f8167ebb5037!5m2!4m1!1i1!8m2!3d21.1142373!4d79.0292334!16s%2Fg%2F11stjb8h2h!19sChIJ3fcPNTu_1DsRN1C7fhb4038?authuser=0&hl=en&rclk=1"
"Super OYO Flagship Hotel Suyog","3.3","3","","","","","https://www.google.com/maps/place/Super+OYO+Flagship+Hotel+Suyog/data=!4m10!3m9!1s0x3bd4c70b234c0527:0xf9de2c380895e12c!5m2!4m1!1i1!8m2!3d21.1508435!4d79.1602869!16s%2Fg%2F11sjzt6x5r!19sChIJJwVMIwvH1DsRLOGVCDgs3vk?authuser=0&hl=en&rclk=1"
"OYO Flagship Rr Lodging And Boarding","0","0","","","","","https://www.google.com/maps/place/OYO+Flagship+Rr+Lodging+And+Boarding/data=!4m10!3m9!1s0x3bd4c9abed706691:0x2cf87f63a2ef0f78!5m2!4m1!1i1!8m2!3d21.1607284!4d79.2289024!16s%2Fg%2F11v0qnyyvh!19sChIJkWZw7avJ1DsReA_vomN_-Cw?authuser=0&hl=en&rclk=1"
"Super OYO Flagship Hotel Casino","2.6","23","","","","","https://www.google.com/maps/place/Super+OYO+Flagship+Hotel+Casino/data=!4m10!3m9!1s0x3bd4952bb2793aef:0xc42bc560056ea616!5m2!4m1!1i1!8m2!3d21.198836!4d79.1360713!16s%2Fg%2F11p5yjb_n7!19sChIJ7zp5siuV1DsRFqZuBWDFK8Q?authuser=0&hl=en&rclk=1"
"OYO 91292 Hotel Sunshine Inn","2.5","130","","","91292 Hotel Sunshine Inn 2","","https://www.google.com/maps/place/OYO+91292+Hotel+Sunshine+Inn/data=!4m10!3m9!1s0x3bd4c16cfff444e1:0xd8767d074f3d2e26!5m2!4m1!1i1!8m2!3d21.1624386!4d79.075433!16s%2Fg%2F11t49vspqw!19sChIJ4UT0_2zB1DsRJi49Twd9dtg?authuser=0&hl=en&rclk=1"
"Super OYO Hotel Kanha","3.0","2","","","","","https://www.google.com/maps/place/Super+OYO+Hotel+Kanha/data=!4m10!3m9!1s0x3bd4b9df501fcc41:0x60b07a879db7332f!5m2!4m1!1i1!8m2!3d21.0946915!4d79.1560463!16s%2Fg%2F11vjj_px7x!19sChIJQcwfUN-51DsRLzO3nYd6sGA?authuser=0&hl=en&rclk=1"
"Flagship Hotel Dhurva Inn","1.8","4","","","","","https://www.google.com/maps/place/Flagship+Hotel+Dhurva+Inn/data=!4m10!3m9!1s0x3bd4b98ea32d571b:0x855ceed4a4d2a797!5m2!4m1!1i1!8m2!3d21.1003582!4d79.1499541!16s%2Fg%2F11k4hq0tjp!19sChIJG1cto4651DsRl6fSpNTuXIU?authuser=0&hl=en&rclk=1"
"OYO Flagship Hotel Royal Galaxy","4.3","11","","","","","https://www.google.com/maps/place/OYO+Flagship+Hotel+Royal+Galaxy/data=!4m10!3m9!1s0x3bd4cfee683efd51:0x241ab4cbd368639!5m2!4m1!1i1!8m2!3d21.2672975!4d79.2376195!16s%2Fg%2F11s5rqsxgz!19sChIJUf0-aO7P1DsROYY2vUyrQQI?authuser=0&hl=en&rclk=1"
"SPOT ON Friends Service Appartment","3.9","13","","","","","https://www.google.com/maps/place/SPOT+ON+Friends+Service+Appartment/data=!4m10!3m9!1s0x3bd4c7486495bdbd:0x54b73121da923!5m2!4m1!1i1!8m2!3d21.1961557!4d79.1361506!16s%2Fg%2F11jt8px4tp!19sChIJvb2VZEjH1DsRI6kdEnNLBQA?authuser=0&hl=en&rclk=1"
"OYO Hotel Sukoon","0","0","","","","","https://www.google.com/maps/place/OYO+Hotel+Sukoon/data=!4m10!3m9!1s0x3bd4953bf8eddced:0x1591a6449a170439!5m2!4m1!1i1!8m2!3d21.1107732!4d79.0126233!16s%2Fg%2F11lf3dj1vd!19sChIJ7dzt-DuV1DsROQQXmkSmkRU?authuser=0&hl=en&rclk=1"
"OYO Flagship 84221 Marvel Inn","2.0","31","","","84221 Marvel Inn 2","","https://www.google.com/maps/place/OYO+Flagship+84221+Marvel+Inn/data=!4m10!3m9!1s0x3bd4c136ca8f44e3:0x6a5e5dd2a9972d41!5m2!4m1!1i1!8m2!3d21.1209507!4d79.0266942!16s%2Fg%2F11rjz4kncx!19sChIJ40SPyjbB1DsRQS2XqdJdXmo?authuser=0&hl=en&rclk=1"
"OYO Hotel Rajmahal","1.0","2","","","","","https://www.google.com/maps/place/OYO+Hotel+Rajmahal/data=!4m10!3m9!1s0x3bd4959e9a2329cd:0x4994a61875f6e0fe!5m2!4m1!1i1!8m2!3d21.1106022!4d79.0012773!16s%2Fg%2F11ldv_h_57!19sChIJzSkjmp6V1DsR_uD2dRimlEk?authuser=0&hl=en&rclk=1"
"OYO Flagship Trinity Inn","3.9","29","","","","","https://www.google.com/maps/place/OYO+Flagship+Trinity+Inn/data=!4m10!3m9!1s0x3bd4c1b4b097159b:0x28012aa1e2a5021d!5m2!4m1!1i1!8m2!3d21.2065386!4d79.0777034!16s%2Fg%2F11jz8ng_qg!19sChIJmxWXsLTB1DsRHQKl4qEqASg?authuser=0&hl=en&rclk=1"
"OYO Darshika Home","4.5","2","","","","","https://www.google.com/maps/place/OYO+Darshika+Home/data=!4m10!3m9!1s0x3bd4ebf8df305f5d:0xa6d450e53ef1eb12!5m2!4m1!1i1!8m2!3d21.1367735!4d78.9484605!16s%2Fg%2F11vpyxy8zd!19sChIJXV8w3_jr1DsREuvxPuVQ1KY?authuser=0&hl=en&rclk=1"
"SPOT ON Hotel Tulsi Stay Inn","3.3","8","","","","","https://www.google.com/maps/place/SPOT+ON+Hotel+Tulsi+Stay+Inn/data=!4m10!3m9!1s0x3bd4c75c2ee3db1d:0xf78f47c95c811cdd!5m2!4m1!1i1!8m2!3d21.073003!4d79.1358534!16s%2Fg%2F11v3q4mfs8!19sChIJHdvjLlzH1DsR3RyBXMlHj_c?authuser=0&hl=en&rclk=1"
"OYO Oyasis.in","0","0","","","","","https://www.google.com/maps/place/OYO+Oyasis.in/data=!4m10!3m9!1s0x3bd4c7d36eb90979:0x19cc86a344391e15!5m2!4m1!1i1!8m2!3d21.2040419!4d79.1440161!16s%2Fg%2F11w436j6n8!19sChIJeQm5btPH1DsRFR45RKOGzBk?authuser=0&hl=en&rclk=1"
"OYO Hotel Prime","5.0","4","","","","","https://www.google.com/maps/place/OYO+Hotel+Prime/data=!4m10!3m9!1s0x3bd4c79fb34eddd3:0x7a15d7bbfd622a21!5m2!4m1!1i1!8m2!3d21.205306!4d79.17175!16s%2Fg%2F11vs351ry8!19sChIJ091Os5_H1DsRISpi_bvXFXo?authuser=0&hl=en&rclk=1"
"OYO Hotel SK Prince","5.0","1","","","","","https://www.google.com/maps/place/OYO+Hotel+SK+Prince/data=!4m10!3m9!1s0x3bd4c11b199ae911:0xfd1c43d593990702!5m2!4m1!1i1!8m2!3d21.118699!4d79.035634!16s%2Fg%2F11l6qcb5bs!19sChIJEemaGRvB1DsRAgeZk9VDHP0?authuser=0&hl=en&rclk=1"
"OYO Hotel G L","3.3","7","","","","","https://www.google.com/maps/place/OYO+Hotel+G+L/data=!4m10!3m9!1s0x3bd4b9dbb63ecc15:0x2e9afa644ce33afe!5m2!4m1!1i1!8m2!3d21.113923!4d79.193242!16s%2Fg%2F11vq25__62!19sChIJFcw-ttu51DsR_jrjTGT6mi4?authuser=0&hl=en&rclk=1"
"Flagship Hotel Mr","3.2","5","","","","","https://www.google.com/maps/place/Flagship+Hotel+Mr/data=!4m10!3m9!1s0x3bd4c705d5dac809:0xb658d76c3c1e807d!5m2!4m1!1i1!8m2!3d21.1978731!4d79.1358878!16s%2Fg%2F11jt23zx5z!19sChIJCcja1QXH1DsRfYAePGzXWLY?authuser=0&hl=en&rclk=1"
"OYO Flagship The Angel Villa","1.0","2","","","","","https://www.google.com/maps/place/OYO+Flagship+The+Angel+Villa/data=!4m10!3m9!1s0x3bd4bfe0deb2eabd:0x2ca990ccc59b183a!5m2!4m1!1i1!8m2!3d21.1097998!4d79.0528088!16s%2Fg%2F11tx_v998g!19sChIJveqy3uC_1DsROhibxcyQqSw?authuser=0&hl=en&rclk=1"
"OYO R J Hotel","4.5","2","","","","","https://www.google.com/maps/place/OYO+R+J+Hotel/data=!4m10!3m9!1s0x3bd4bf85039d93bf:0xdf19d2f48fdaad8f!5m2!4m1!1i1!8m2!3d21.1079731!4d79.0013443!16s%2Fg%2F11vhzcvqyg!19sChIJv5OdA4W_1DsRj63aj_TSGd8?authuser=0&hl=en&rclk=1"
"OYO Sangam Resort & Farm House","5.0","1","","","","","https://www.google.com/maps/place/OYO+Sangam+Resort+%26+Farm+House/data=!4m10!3m9!1s0x3bd4c7cd6aa63999:0x81abb131bcc573e9!5m2!4m1!1i1!8m2!3d21.2204763!4d79.1490413!16s%2Fg%2F11v_0brb33!19sChIJmTmmas3H1DsR6XPFvDGxq4E?authuser=0&hl=en&rclk=1"
