"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"JK Rooms 102 Loharkar Family Hotel","3.9","47","","","102 Loharkar Family Hotel 3","","https://www.google.com/maps/place/JK+Rooms+102+Loharkar+Family+Hotel/data=!4m10!3m9!1s0x3bd4c095c53ff0b9:0xbca15c1e7348ae3a!5m2!4m1!1i1!8m2!3d21.1401399!4d79.0854623!16s%2Fg%2F11f4wv8tsb!19sChIJufA_xZXA1DsROq5Icx5cobw?authuser=0&hl=en&rclk=1"
"Itsy Hotels Shri Guru Service Apartment","4.4","107","","","","","https://www.google.com/maps/place/Itsy+Hotels+Shri+Guru+Service+Apartment/data=!4m10!3m9!1s0x3bd4bfa908fad54f:0x4f961c7ac7d2346a!5m2!4m1!1i1!8m2!3d21.1066782!4d79.0721907!16s%2Fg%2F11spgzc4v7!19sChIJT9X6CKm_1DsRajTSx3oclk8?authuser=0&hl=en&rclk=1"
"Hotel Nagpur Inn","3.5","498","","","","","https://www.google.com/maps/place/Hotel+Nagpur+Inn/data=!4m10!3m9!1s0x3bd4c0c14b17a043:0x69f19690c93adde1!5m2!4m1!1i1!8m2!3d21.150007!4d79.0927029!16s%2Fg%2F11c1v1_4b8!19sChIJQ6AXS8HA1DsR4d06yZCW8Wk?authuser=0&hl=en&rclk=1"
"Super Townhouse Oak Ramdaspeth Downtown Company Serviced","4.3","7","","","","","https://www.google.com/maps/place/Super+Townhouse+Oak+Ramdaspeth+Downtown+Company+Serviced/data=!4m10!3m9!1s0x3bd4c1e3fc8cb387:0xd3376d33dfe80571!5m2!4m1!1i1!8m2!3d21.1349005!4d79.0701103!16s%2Fg%2F11w8ng2vwr!19sChIJh7OM_OPB1DsRcQXo3zNtN9M?authuser=0&hl=en&rclk=1"
"Hotel Shree Gayatri Inn Annex","3.8","325","","","","","https://www.google.com/maps/place/Hotel+Shree+Gayatri+Inn+Annex/data=!4m10!3m9!1s0x3bd4bff24b3e77e1:0xfa29a9686f0430ad!5m2!4m1!1i1!8m2!3d21.1067057!4d79.0418919!16s%2Fg%2F11b6d62504!19sChIJ4Xc-S_K_1DsRrTAEb2ipKfo?authuser=0&hl=en&rclk=1"
"Hotel The Imperial green","3.3","10","","","","","https://www.google.com/maps/place/Hotel+The+Imperial+green/data=!4m10!3m9!1s0x3bd4bf95d4e89e0d:0x89147078f2ce4de!5m2!4m1!1i1!8m2!3d21.0982635!4d79.0671469!16s%2Fg%2F11l5gbrgb3!19sChIJDZ7o1JW_1DsR3uQsjwdHkQg?authuser=0&hl=en&rclk=1"
"Hotel Center City","0","0","","","","","https://www.google.com/maps/place/Hotel+Center+City/data=!4m10!3m9!1s0x3bd4b9fce700d29b:0xfee59a5007ca2b5f!5m2!4m1!1i1!8m2!3d21.0941913!4d79.1106421!16s%2Fg%2F11wc8lvvn6!19sChIJm9IA5_y51DsRXyvKB1Ca5f4?authuser=0&hl=en&rclk=1"
"Hotel Orient Inn","3.7","341","","","","","https://www.google.com/maps/place/Hotel+Orient+Inn/data=!4m10!3m9!1s0x3bd4c16f02e2c267:0x63026194598793fd!5m2!4m1!1i1!8m2!3d21.1612883!4d79.0788434!16s%2Fg%2F11n5w1j4p7!19sChIJZ8LiAm_B1DsR_ZOHWZRhAmM?authuser=0&hl=en&rclk=1"
"OYO Flagship 79481Hotel Bridge View","4.3","171","","","","","https://www.google.com/maps/place/OYO+Flagship+79481Hotel+Bridge+View/data=!4m10!3m9!1s0x3bd4c16eeecaa3f5:0xddab0a56950fa01e!5m2!4m1!1i1!8m2!3d21.1563768!4d79.115696!16s%2Fg%2F11p54z96tm!19sChIJ9aPK7m7B1DsRHqAPlVYKq90?authuser=0&hl=en&rclk=1"
"Cosy Bliss B&B (Home Stay)","4.9","70","","","","","https://www.google.com/maps/place/Cosy+Bliss+B%26B+%28Home+Stay%29/data=!4m10!3m9!1s0x3bd4c16fff84c167:0x9f1021c3c511179c!5m2!4m1!1i1!8m2!3d21.138231!4d79.0806359!16s%2Fg%2F11st92zddt!19sChIJZ8GE_2_B1DsRnBcRxcMhEJ8?authuser=0&hl=en&rclk=1"
"Hotel Relax Inn","4.6","60","","","","","https://www.google.com/maps/place/Hotel+Relax+Inn/data=!4m10!3m9!1s0x3bd4b9b02b792f09:0xf58167a5a8d60525!5m2!4m1!1i1!8m2!3d21.0943671!4d79.1223995!16s%2Fg%2F11kb4rnwwv!19sChIJCS95K7C51DsRJQXWqKVngfU?authuser=0&hl=en&rclk=1"
"Itsy Hotels Carnival Inn","4.0","108","","","","","https://www.google.com/maps/place/Itsy+Hotels+Carnival+Inn/data=!4m10!3m9!1s0x3bd4bf05e24b084f:0x6614b6c8a5817eb6!5m2!4m1!1i1!8m2!3d21.0962422!4d79.0632489!16s%2Fg%2F11h4r08182!19sChIJTwhL4gW_1DsRtn6Bpci2FGY?authuser=0&hl=en&rclk=1"
"FabHotel The Imperial Green","2.2","6","","","","","https://www.google.com/maps/place/FabHotel+The+Imperial+Green/data=!4m10!3m9!1s0x3bd4c171eae75077:0x361959279fb964c7!5m2!4m1!1i1!8m2!3d21.0983991!4d79.0672592!16s%2Fg%2F11vw_g93mb!19sChIJd1Dn6nHB1DsRx2S5nydZGTY?authuser=0&hl=en&rclk=1"
"FabHotel Archanil Apartment - Hotels Near Dr. Babasaheb Ambedkar International Airport, Nagpur","4.5","95","","","","","https://www.google.com/maps/place/FabHotel+Archanil+Apartment+-+Hotels+Near+Dr.+Babasaheb+Ambedkar+International+Airport,+Nagpur/data=!4m10!3m9!1s0x3bd4bf0fda40b095:0x9ad5c1e6d48e40e7!5m2!4m1!1i1!8m2!3d21.1064647!4d79.0680699!16s%2Fg%2F11t_lngnjb!19sChIJlbBA2g-_1DsR50CO1ObB1Zo?authuser=0&hl=en&rclk=1"
"The AM Inn Hotel","4.2","34","","","","","https://www.google.com/maps/place/The+AM+Inn+Hotel/data=!4m10!3m9!1s0x3bd4bf8084ac76f5:0x3d99cc8917ab3732!5m2!4m1!1i1!8m2!3d21.0898585!4d79.08166!16s%2Fg%2F11sw19dbsp!19sChIJ9XashIC_1DsRMjerF4nMmT0?authuser=0&hl=en&rclk=1"
"Hotel Shivani International","5.0","1","","","","","https://www.google.com/maps/place/Hotel+Shivani+International/data=!4m10!3m9!1s0x3bd4bf004fb70b03:0x1887adcdda51af69!5m2!4m1!1i1!8m2!3d21.1021125!4d79.0675096!16s%2Fg%2F11w29d1gs0!19sChIJAwu3TwC_1DsRaa9R2s2thxg?authuser=0&hl=en&rclk=1"
"Collection O Hotel Green City","3.2","560","","","","","https://www.google.com/maps/place/Collection+O+Hotel+Green+City/data=!4m10!3m9!1s0x3bd4c114c617a0f5:0xcf4ae328064324b1!5m2!4m1!1i1!8m2!3d21.136967!4d79.085325!16s%2Fg%2F11hdpjh88j!19sChIJ9aAXxhTB1DsRsSRDBijjSs8?authuser=0&hl=en&rclk=1"
"Super OYO Hotel The Silver Nest","2.6","66","","","","","https://www.google.com/maps/place/Super+OYO+Hotel+The+Silver+Nest/data=!4m10!3m9!1s0x3bd4c1986ac58e59:0xe0ef44ddfc5fae95!5m2!4m1!1i1!8m2!3d21.1409407!4d79.089582!16s%2Fg%2F11s8xwn90d!19sChIJWY7FapjB1DsRla5f_N1E7-A?authuser=0&hl=en&rclk=1"
"FabHotel Classic Stay Inn - Hotel in Manish Nagar","4.1","37","","","","","https://www.google.com/maps/place/FabHotel+Classic+Stay+Inn+-+Hotel+in+Manish+Nagar/data=!4m10!3m9!1s0x3bd4bf32e9b5f8cb:0x55cd69619cd847ac!5m2!4m1!1i1!8m2!3d21.091493!4d79.0753771!16s%2Fg%2F11vb83yscz!19sChIJy_i16TK_1DsRrEfYnGFpzVU?authuser=0&hl=en&rclk=1"
"Hotel R S","3.5","556","","","","","https://www.google.com/maps/place/Hotel+R+S/data=!4m10!3m9!1s0x3bd4c0c3dfb8847d:0xf333faee56c2059b!5m2!4m1!1i1!8m2!3d21.151293!4d79.0912011!16s%2Fg%2F11bc8c8cvn!19sChIJfYS438PA1DsRmwXCVu76M_M?authuser=0&hl=en&rclk=1"
"POP 90119 The Silvernest","4.5","6","","","90119 The Silvernest 4","","https://www.google.com/maps/place/POP+90119+The+Silvernest/data=!4m10!3m9!1s0x3bd4c10bbaa73c47:0x57ddae838c28a286!5m2!4m1!1i1!8m2!3d21.140918!4d79.089564!16s%2Fg%2F11t25b45t4!19sChIJRzynugvB1DsRhqIojIOu3Vc?authuser=0&hl=en&rclk=1"
"Treebo Silver Apartments","4.6","40","","","","","https://www.google.com/maps/place/Treebo+Silver+Apartments/data=!4m10!3m9!1s0x3bd4bf0e0920d103:0x7b1649c69f2c6ffb!5m2!4m1!1i1!8m2!3d21.090941!4d79.074912!16s%2Fg%2F11vk6jy_58!19sChIJA9EgCQ6_1DsR-28sn8ZJFns?authuser=0&hl=en&rclk=1"
"HOTEL FLEXISTAYS CENTRAL","3.8","28","","","","","https://www.google.com/maps/place/HOTEL+FLEXISTAYS+CENTRAL/data=!4m10!3m9!1s0x3bd4c149cac3f23f:0x15efba634c968a99!5m2!4m1!1i1!8m2!3d21.1390767!4d79.079803!16s%2Fg%2F11s7sfr_98!19sChIJP_LDyknB1DsRmYqWTGO67xU?authuser=0&hl=en&rclk=1"
"Hotel Shivraj Deluxe","3.2","255","","","","","https://www.google.com/maps/place/Hotel+Shivraj+Deluxe/data=!4m10!3m9!1s0x3bd4c1b1ee14910b:0xea0d73f970e7ee5c!5m2!4m1!1i1!8m2!3d21.1532108!4d79.0943141!16s%2Fg%2F11jwyrs8g9!19sChIJC5EU7rHB1DsRXO7ncPlzDeo?authuser=0&hl=en&rclk=1"
"Hotel Nidhivan","4.1","22","","","","","https://www.google.com/maps/place/Hotel+Nidhivan/data=!4m10!3m9!1s0x3bd4c10072355883:0x8cf5c313865f9866!5m2!4m1!1i1!8m2!3d21.1371511!4d79.0847464!16s%2Fg%2F11lctd_x81!19sChIJg1g1cgDB1DsRZphfhhPD9Yw?authuser=0&hl=en&rclk=1"
"OYO Townhouse 066 Nagpur station CA Road","3.7","864","","","066 Nagpur station CA Road 3","","https://www.google.com/maps/place/OYO+Townhouse+066+Nagpur+station+CA+Road/data=!4m10!3m9!1s0x3bd4c7366fdba58f:0x1e0b75e9dff872f5!5m2!4m1!1i1!8m2!3d21.153038!4d79.093459!16s%2Fg%2F1tfg63kc!19sChIJj6XbbzbH1DsR9XL43-l1Cx4?authuser=0&hl=en&rclk=1"
"Hotel Regal","4.0","466","","","","","https://www.google.com/maps/place/Hotel+Regal/data=!4m10!3m9!1s0x3bd4c094d5ab95c7:0xc9009d359dd2040c!5m2!4m1!1i1!8m2!3d21.1445777!4d79.0840781!16s%2Fg%2F11bbt5vbd6!19sChIJx5Wr1ZTA1DsRDATSnTWdAMk?authuser=0&hl=en&rclk=1"
"Hotel Shelter","4.2","143","","","","","https://www.google.com/maps/place/Hotel+Shelter/data=!4m10!3m9!1s0x3bd4b9ae40bc4df1:0xfe4dea79851a657f!5m2!4m1!1i1!8m2!3d21.1100581!4d79.1193828!16s%2Fg%2F11gxrnj9l7!19sChIJ8U28QK651DsRf2UahXnqTf4?authuser=0&hl=en&rclk=1"
"Hotel star zest house","3.9","93","","","","","https://www.google.com/maps/place/Hotel+star+zest+house/data=!4m10!3m9!1s0x3bd4bfadafb7ae9d:0xab5ea4d84eaaeae4!5m2!4m1!1i1!8m2!3d21.0900694!4d79.0653389!16s%2Fg%2F11h5n2_2l4!19sChIJna63r62_1DsR5OqqTtikXqs?authuser=0&hl=en&rclk=1"
"Vora Corporate Inn","3.1","90","","","","","https://www.google.com/maps/place/Vora+Corporate+Inn/data=!4m10!3m9!1s0x3bd4c0e66bd3719b:0x99f1ea9ceee92289!5m2!4m1!1i1!8m2!3d21.15843!4d79.08268!16s%2Fg%2F1hc28_36s!19sChIJm3HTa-bA1DsRiSLp7pzq8Zk?authuser=0&hl=en&rclk=1"
"Hotel Refresh Service Apartments","3.9","232","","","","","https://www.google.com/maps/place/Hotel+Refresh+Service+Apartments/data=!4m10!3m9!1s0x3bd4c0903a23a3b9:0xeefc98e9abf410ef!5m2!4m1!1i1!8m2!3d21.1343548!4d79.0763767!16s%2Fg%2F11d_7h9xr4!19sChIJuaMjOpDA1DsR7xD0q-mY_O4?authuser=0&hl=en&rclk=1"
"OYO 13809 Hotel Siddhant","3.3","294","","","13809 Hotel Siddhant 3","","https://www.google.com/maps/place/OYO+13809+Hotel+Siddhant/data=!4m10!3m9!1s0x3bd4c0c011f8c763:0x9c84b0cae69da3c9!5m2!4m1!1i1!8m2!3d21.1457542!4d79.0873132!16s%2Fg%2F119v_3sqf!19sChIJY8f4EcDA1DsRyaOd5sqwhJw?authuser=0&hl=en&rclk=1"
"Hotel Heritage 2001-Nagpur","2.5","4","","","","","https://www.google.com/maps/place/Hotel+Heritage+2001-Nagpur/data=!4m10!3m9!1s0x3bd4c0e561c8c47f:0xe5fb244640cdcd1a!5m2!4m1!1i1!8m2!3d21.1561627!4d79.0774112!16s%2Fg%2F11y46fd4t3!19sChIJf8TIYeXA1DsRGs3NQEYk--U?authuser=0&hl=en&rclk=1"
"Gokul Hotel","3.5","432","","","","","https://www.google.com/maps/place/Gokul+Hotel/data=!4m10!3m9!1s0x3bd4bf7baaaaaaab:0x3f7bdf368021b2d7!5m2!4m1!1i1!8m2!3d21.1425452!4d79.0845546!16s%2Fg%2F12vs27zpn!19sChIJq6qqqnu_1DsR17IhgDbfez8?authuser=0&hl=en&rclk=1"
"The Pearl Inn","2.8","66","","","","","https://www.google.com/maps/place/The+Pearl+Inn/data=!4m10!3m9!1s0x3bd4bfa77de60299:0xc893bea53c8f2c79!5m2!4m1!1i1!8m2!3d21.087936!4d79.06454!16s%2Fg%2F1q67v2jkh!19sChIJmQLmfae_1DsReSyPPKW-k8g?authuser=0&hl=en&rclk=1"
"FabHotel Vedanta Inn","4.1","227","","","","","https://www.google.com/maps/place/FabHotel+Vedanta+Inn/data=!4m10!3m9!1s0x3bd4c0e7b5392ced:0xf482743b209cc6ef!5m2!4m1!1i1!8m2!3d21.1547674!4d79.0866473!16s%2Fg%2F11j2xslyq8!19sChIJ7Sw5tefA1DsR78acIDt0gvQ?authuser=0&hl=en&rclk=1"
"OYO Hotel Shivala","3.3","99","","","","","https://www.google.com/maps/place/OYO+Hotel+Shivala/data=!4m10!3m9!1s0x3bd4c0b99ac979c1:0xcfc38ba462cec695!5m2!4m1!1i1!8m2!3d21.1404177!4d79.0961847!16s%2Fg%2F11b5z1gkw0!19sChIJwXnJmrnA1DsRlcbOYqSLw88?authuser=0&hl=en&rclk=1"
"OYO Hotel Shivala","3.3","99","","","","","https://www.google.com/maps/place/OYO+Hotel+Shivala/data=!4m10!3m9!1s0x3bd4c0b99ac979c1:0xcfc38ba462cec695!5m2!4m1!1i1!8m2!3d21.1404177!4d79.0961847!16s%2Fg%2F11b5z1gkw0!19sChIJwXnJmrnA1DsRlcbOYqSLw88?authuser=0&hl=en&rclk=1"
"Malhar Paradise","4.1","44","","","","","https://www.google.com/maps/place/Malhar+Paradise/data=!4m10!3m9!1s0x3bd4bf1aebd00d53:0x7d2712f8ec148950!5m2!4m1!1i1!8m2!3d21.0912218!4d79.0670271!16s%2Fg%2F11sbgvnxzg!19sChIJUw3Q6xq_1DsRUIkU7PgSJ30?authuser=0&hl=en&rclk=1"
"Hotel Shivam","3.7","268","","","","","https://www.google.com/maps/place/Hotel+Shivam/data=!4m10!3m9!1s0x3bd4c094c5555555:0x1a9a010b16bc333b!5m2!4m1!1i1!8m2!3d21.1457364!4d79.0829862!16s%2Fg%2F1w4f6kns!19sChIJVVVVxZTA1DsROzO8FgsBmho?authuser=0&hl=en&rclk=1"
"FabHotel Manomay Homes - Hotel Near Dr. Babasaheb Ambedkar International Airport, Nagpur","4.0","135","","","","","https://www.google.com/maps/place/FabHotel+Manomay+Homes+-+Hotel+Near+Dr.+Babasaheb+Ambedkar+International+Airport,+Nagpur/data=!4m10!3m9!1s0x3bd4bf74c69e95af:0x269fde5a67911e33!5m2!4m1!1i1!8m2!3d21.086625!4d79.0727043!16s%2Fg%2F11s999_6w0!19sChIJr5WexnS_1DsRMx6RZ1renyY?authuser=0&hl=en&rclk=1"
"Rangoli Hotel & Banquets","2.8","80","","","","","https://www.google.com/maps/place/Rangoli+Hotel+%26+Banquets/data=!4m10!3m9!1s0x3bd4c1d25abc7925:0x382d42c178e6d03!5m2!4m1!1i1!8m2!3d21.1308429!4d79.0825647!16s%2Fg%2F11f62rwhvh!19sChIJJXm8WtLB1DsRA22OFyzUggM?authuser=0&hl=en&rclk=1"
"FabHotel Olive Stay Inn","3.6","7","","","","","https://www.google.com/maps/place/FabHotel+Olive+Stay+Inn/data=!4m10!3m9!1s0x3bd4bfc2498e29c7:0x56f17fe34e7ecf16!5m2!4m1!1i1!8m2!3d21.0914965!4d79.0754574!16s%2Fg%2F11vm7m3hj0!19sChIJxymOScK_1DsRFs9-TuN_8VY?authuser=0&hl=en&rclk=1"
"FabHotel Star Residency","3.9","74","","","","","https://www.google.com/maps/place/FabHotel+Star+Residency/data=!4m10!3m9!1s0x3bd4c1aa6a5ca655:0x9b19118fd1330332!5m2!4m1!1i1!8m2!3d21.1518493!4d79.100938!16s%2Fg%2F11ry0vgwsz!19sChIJVaZcaqrB1DsRMgMz0Y8RGZs?authuser=0&hl=en&rclk=1"
"Flagship Hotel Diva Inn","3.1","39","","","","","https://www.google.com/maps/place/Flagship+Hotel+Diva+Inn/data=!4m10!3m9!1s0x3bd4c1fd87a2fdeb:0x28eda504f15e52bc!5m2!4m1!1i1!8m2!3d21.1346725!4d79.0672448!16s%2Fg%2F11tc3kfty7!19sChIJ6_2ih_3B1DsRvFJe8QSl7Sg?authuser=0&hl=en&rclk=1"
"FabHotel Gayatri Inn Annex","4.8","12","","","","","https://www.google.com/maps/place/FabHotel+Gayatri+Inn+Annex/data=!4m10!3m9!1s0x3bd4bf5d6344a1cf:0xf512c20a5f5b782a!5m2!4m1!1i1!8m2!3d21.1067322!4d79.0418439!16s%2Fg%2F11w8074vch!19sChIJz6FEY12_1DsRKnhbXwrCEvU?authuser=0&hl=en&rclk=1"
"Restr Inn","4.0","125","","","","","https://www.google.com/maps/place/Restr+Inn/data=!4m10!3m9!1s0x3bd4bfa1cc799ba3:0xf9167e35d28f827e!5m2!4m1!1i1!8m2!3d21.100258!4d79.0747229!16s%2Fg%2F11j4dyfq_x!19sChIJo5t5zKG_1DsRfoKP0jV-Fvk?authuser=0&hl=en&rclk=1"
"Hotel Parashar Palm","0","0","","","","","https://www.google.com/maps/place/Hotel+Parashar+Palm/data=!4m10!3m9!1s0x3bd4c1bbd63b613d:0x95c1c076fd914496!5m2!4m1!1i1!8m2!3d21.1282444!4d79.061514!16s%2Fg%2F11vy0fmt5y!19sChIJPWE71rvB1DsRlkSR_XbAwZU?authuser=0&hl=en&rclk=1"
"Collection O 85234 Hrg Destiny Hotels","3.7","77","","","85234 Hrg Destiny Hotels 3","","https://www.google.com/maps/place/Collection+O+85234+Hrg+Destiny+Hotels/data=!4m10!3m9!1s0x3bd4bf0c8489ee31:0xd464988f0428e54a!5m2!4m1!1i1!8m2!3d21.0927121!4d79.0774077!16s%2Fg%2F11sgyvjz1y!19sChIJMe6JhAy_1DsRSuUoBI-YZNQ?authuser=0&hl=en&rclk=1"
"Capital O 64474 Hotel Gulshan Plaza","3.8","12","","","64474 Hotel Gulshan Plaza 3","","https://www.google.com/maps/place/Capital+O+64474+Hotel+Gulshan+Plaza/data=!4m10!3m9!1s0x3bd4c195fd789405:0x2a40e26cd5fc74ce!5m2!4m1!1i1!8m2!3d21.1455659!4d79.0807757!16s%2Fg%2F11j0s67_1v!19sChIJBZR4_ZXB1DsRznT81WziQCo?authuser=0&hl=en&rclk=1"
"Flagship Hotel White Villa","3.4","42","","","","","https://www.google.com/maps/place/Flagship+Hotel+White+Villa/data=!4m10!3m9!1s0x3bd4bf25aaf8af9d:0x5d9464e5651af6b5!5m2!4m1!1i1!8m2!3d21.1066756!4d79.0846081!16s%2Fg%2F11sd9jk_78!19sChIJna_4qiW_1DsRtfYaZeVklF0?authuser=0&hl=en&rclk=1"
"Hotel Meghdoot","3.7","351","","","","","https://www.google.com/maps/place/Hotel+Meghdoot/data=!4m10!3m9!1s0x3bd4c0bc5ebc2acf:0xbcd3beb758e0ed0a!5m2!4m1!1i1!8m2!3d21.1441164!4d79.0897689!16s%2Fg%2F1thn3zn5!19sChIJzyq8XrzA1DsRCu3gWLe-07w?authuser=0&hl=en&rclk=1"
"OYO Seva Service Apartment","4.1","6,502","","","","","https://www.google.com/maps/place/OYO+Seva+Service+Apartment/data=!4m10!3m9!1s0x3bd4bf1081ce7545:0xc52ff1c70bb0dcad!5m2!4m1!1i1!8m2!3d21.0840123!4d79.0911453!16s%2Fg%2F11gffqwc01!19sChIJRXXOgRC_1DsRrdywC8fxL8U?authuser=0&hl=en&rclk=1"
"HOTEL SHIVA'S INN","4.8","249","","","","","https://www.google.com/maps/place/HOTEL+SHIVA%27S+INN/data=!4m10!3m9!1s0x3bd4bf307dcdb837:0xd8706a1fa4c25353!5m2!4m1!1i1!8m2!3d21.0882016!4d79.0848592!16s%2Fg%2F11kb71vg99!19sChIJN7jNfTC_1DsRU1PCpB9qcNg?authuser=0&hl=en&rclk=1"
"FabHotel Paradise Stay Inn - Hotel in Nari Village","2.8","22","","","","","https://www.google.com/maps/place/FabHotel+Paradise+Stay+Inn+-+Hotel+in+Nari+Village/data=!4m10!3m9!1s0x3bd4c130ef06df73:0x945249985737eac2!5m2!4m1!1i1!8m2!3d21.1884327!4d79.1061962!16s%2Fg%2F11v418mnqd!19sChIJc98G7zDB1DsRwuo3V5hJUpQ?authuser=0&hl=en&rclk=1"
"Hotel V R Loge By WB Inn","4.8","13","","","","","https://www.google.com/maps/place/Hotel+V+R+Loge+By+WB+Inn/data=!4m10!3m9!1s0x3bd4c75ee4544da5:0x93046f3cd5495676!5m2!4m1!1i1!8m2!3d21.1276288!4d79.128575!16s%2Fg%2F11tg1mf4n0!19sChIJpU1U5F7H1DsRdlZJ1TxvBJM?authuser=0&hl=en&rclk=1"
"King'z Inn Hotel","4.0","6","","","","","https://www.google.com/maps/place/King%27z+Inn+Hotel/data=!4m10!3m9!1s0x3bd495a0c5938be1:0x79da947a9ab7b4e6!5m2!4m1!1i1!8m2!3d21.1159069!4d79.0125465!16s%2Fg%2F11t4997d6h!19sChIJ4YuTxaCV1DsR5rS3mnqU2nk?authuser=0&hl=en&rclk=1"
